id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
693,Pans & Company - Plenilunio,"Centro Comercial Plenilunio, C/ Aracne, 3, Madrid, Spain, 28022",40.446941,-3.587508,,3.5,"['Mediterranean', 'Spanish']",3,Barato,+34-910299122,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '10:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/pans-and-company-madrid-190224
694,UDON - La Gavia,"Calle Adolfo Bioy Casares, 2, Madrid, Spain, 28051",40.368925,-3.599168,4,3.5,"['Japanese', 'Asian']",1,Moderado,+34-911623138,https://www.udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 22:30', 'Tuesday': '13:00 - 17:00, 20:00 - 22:30', 'Wednesday': '13:00 - 17:00, 20:00 - 22:30', 'Thursday': '13:00 - 17:00, 20:00 - 22:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188438
695,Vegetariana Express,"7 Calle Bahía de Almería, Barajas, Madrid, Spain, 28042",40.462861,-3.591275,3,5.0,['International'],3,Moderado,+34-602099403,No website,http://www.instagram.com/vegetariana_expres,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 20:00', 'Wednesday': '12:00 - 20:00', 'Thursday': '12:00 - 20:00', 'Friday': '12:00 - 20:00', 'Saturday': '12:00 - 16:30', 'Sunday': '12:00 - 16:30'}",https://www.happycow.net/reviews/vegetariana-express-madrid-336546
696,IKEA,"C. del Alto del Retiro, 33 (at La Gavia), Madrid, Spain, 28051",40.369790,-3.595832,,3.5,['Western'],1,Moderado,+34-900400922,https://www.ikea.com/es/es/stores/madrid-ensanche-vallecas,http://www.instagram.com/ikea,http://facebook.com/IKEA,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/ikea-madrid-328489
697,Ramen Kagura - Valdebebas,"Av. de Juan Antonio Samaranch, 30, Madrid, Spain, 28055",40.488416,-3.611835,1,4.0,"['Japanese', 'Asian']",0,Moderado,+34-914316076,https://www.ramenkaguravaldebebas.com/,http://www.instagram.com/ramenkagura,http://facebook.com/ramenkagura,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:30 - 16:00, 20:30 - 23:30', 'Saturday': '13:30 - 16:00, 20:30 - 23:30', 'Sunday': '13:30 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/ramen-kagura-madrid-352170
698,The Fitzgerald Burger Company,"C. de María de las Mercedes de Borbón &, C. de Estanislao Pérez Pita, Valdebebas, Madrid, Spain, 28055",40.489812,-3.612562,1,3.0,"['American', 'Western']",1,Barato,+34-915401577,https://thefitzgerald.es/,No instagram,No facebook,"{'Monday': '12:30 - 00:00', 'Tuesday': '12:30 - 00:00', 'Wednesday': '12:30 - 00:00', 'Thursday': '12:30 - 00:00', 'Friday': '12:30 - 00:00', 'Saturday': '12:30 - 00:00', 'Sunday': '12:30 - 00:00'}",https://www.happycow.net/reviews/the-fitzgerald-burger-company-madrid-354570
699,MAD - Pans & Company - T2,"Terminal 2, Madrid, Spain, 28042",40.457070,-3.582870,1,4.0,"['Mediterranean', 'Spanish']",3,Barato,+34-686456752,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '08:00 - 23:00', 'Tuesday': '08:00 - 23:00', 'Wednesday': '08:00 - 23:00', 'Thursday': '08:00 - 23:00', 'Friday': '08:00 - 23:00', 'Saturday': '08:00 - 23:00', 'Sunday': '08:00 - 23:00'}",https://www.happycow.net/reviews/pans-and-company-madrid-190227
700,MMVF,"C. los Nardos, 59, Alcorcon, Spain, 28925",40.356856,-3.806989,18,4.5,"['Italian', 'Mediterranean', 'Asian', 'Spanish']",33,Moderado,+34-610811232,http://www.masamadrevegan.com/,http://www.instagram.com/masamadreveganfood,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '13:30 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:30 - 23:00'}",https://www.happycow.net/reviews/mmvf-alcorcon-296224
701,Twister Rock&Food,"C San Nicasio, 43, Leganes, Spain, 28911",40.330579,-3.767920,1,4.0,"['American', 'Western']",0,Moderado,+34-910124263,https://twisterrock.es/,http://www.instagram.com/twister_rockfood,http://facebook.com/twisterrockandfood,"{'Monday': 'Closed', 'Tuesday': '12:00 - 17:00, 20:00 - 01:00', 'Wednesday': '12:00 - 17:00, 20:00 - 01:00', 'Thursday': '12:00 - 17:00, 20:00 - 01:00', 'Friday': '12:00 - 17:00, 20:00 - 02:30', 'Saturday': '12:00 - 17:00, 20:00 - 02:30', 'Sunday': '12:00 - 17:00, 20:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-food-leganes-382792
702,Hokkaido Sushi,"Calle de Arcaute, 23, Madrid, Spain, 28022",40.444565,-3.575550,2,4.0,"['Japanese', 'Asian']",5,Moderado,No phone number,No website,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:30, 20:00 - 00:00', 'Wednesday': '12:00 - 16:30, 20:00 - 00:00', 'Thursday': '12:00 - 16:30, 20:00 - 00:00', 'Friday': '12:00 - 16:30, 20:00 - 00:00', 'Saturday': '12:00 - 16:30, 20:00 - 00:00', 'Sunday': '12:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/hokkaido-sushi-madrid-262939
703,Carpe Diem,"Local 10 Posterior, C las Gardenias, 11, Alcorcon, Spain, 28925",40.352180,-3.804384,1,4.0,['Spanish'],1,Moderado,+34-697484252,https://carpediemalcorcon.com/,http://www.instagram.com/carpediemrestaurantalcorcon,http://facebook.com/100063652206117,"{'Monday': '09:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/carpe-diem-alcorcon-336830
704,TOTALE Ristorante Pizzeria Multimasa,"76 Avenida de Juan Antonio Samaranch, Madrid, Spain, 28055",40.494370,-3.613798,1,4.0,['Italian'],1,Moderado,+34-915400437,https://totale.es/,http://www.instagram.com/totalepizzeria,http://facebook.com/totalepizzeria,"{'Monday': '13:00 - 16:00, 19:00 - 23:30', 'Tuesday': '13:00 - 16:00, 19:00 - 23:30', 'Wednesday': '13:00 - 16:00, 19:00 - 23:30', 'Thursday': '13:00 - 16:00, 19:00 - 23:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/totale-ristorante-pizzeria-multimasa-madrid-329169
705,Chez Michel,"Av. de Lisboa, 24, Alcorcon, Spain, 28924",40.356991,-3.813033,2,4.0,['Middle Eastern'],1,Moderado,+34-916845758,https://chezmichel.es/,http://www.instagram.com/chezmichelrestaurante,http://facebook.com/ChezMichelAlcorcon,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:00', 'Saturday': '13:00 - 16:00, 20:00 - 23:00', 'Sunday': '13:00 - 16:00'}",https://www.happycow.net/reviews/chez-michel-alcorcon-395595
706,La General,"Avenida General, 28, Madrid, Spain, 28042",40.470672,-3.580583,16,3.5,"['European', 'Spanish']",9,Moderado,+34-916035701,http://www.lageneralbarajas.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 22:30', 'Wednesday': '09:00 - 22:30', 'Thursday': '09:00 - 22:30', 'Friday': '09:00 - 22:30', 'Saturday': '09:00 - 22:30', 'Sunday': '10:00 - 22:30'}",https://www.happycow.net/reviews/la-general-madrid-114571
707,MAD - Soho Coffee Co - T4,"C. del Aire, Barajas (at Terminal 4 Satélite (International Flights)), Madrid, Spain, 28042",40.491081,-3.595567,0,0,['Western'],0,No price range,No phone number,https://sohocoffee.com/visit-us/,http://www.instagram.com/sohocoffeeco,http://facebook.com/SOHOCoffeeCoUK/,"{'Monday': '05:30 - 01:00', 'Tuesday': '05:30 - 01:00', 'Wednesday': '05:30 - 01:00', 'Thursday': '05:30 - 01:00', 'Friday': '05:30 - 01:00', 'Saturday': '05:30 - 01:00', 'Sunday': '05:30 - 01:00'}",https://www.happycow.net/reviews/soho-coffee-co-madrid-385814
708,MAD - Flax & Kale - T4,"FCQ5+6M Madrid, Spain (at Adolfo Suárez Madrid–Barajas Airport), Madrid, Spain, 28042",40.488062,-3.590813,3,4.0,"['International', 'Mediterranean', 'Middle Eastern']",0,Caro,+34-913211000,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-del-aeropuerto/tiendas-y-restaurantes/flax-kale.html,http://www.instagram.com/flaxandkale,No facebook,"{'Monday': '05:30 - 21:30', 'Tuesday': '05:30 - 21:30', 'Wednesday': '05:30 - 21:30', 'Thursday': '05:30 - 21:30', 'Friday': '05:30 - 21:30', 'Saturday': '05:30 - 21:30', 'Sunday': '05:30 - 21:30'}",https://www.happycow.net/reviews/flax-kale-madrid-416241
709,Tierra Del Fuego,"Calle Canal de Suez, 49, Madrid, Spain, 28042",40.474579,-3.578794,0,0,[],1,Moderado,+34-911466215,http://tierra-del-fuego.eltenedor.rest/,No instagram,http://facebook.com/tierradelfuegobarajas,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/tierra-del-fuego-madrid-191373
710,MAD - Starbucks - T1,"Avenida de la Hispanidad, Madrid Airport, Madrid, Spain, 28042",40.463672,-3.570053,3,2.5,[],1,No price range,+34-620248112,https://www.madrid-airport.com/restaurants-and-food/terminal-1/starbucks,http://www.instagram.com/starbucks,http://facebook.com/Starbucks,"{'Monday': '06:30 - 22:30', 'Tuesday': '06:30 - 22:30', 'Wednesday': '06:30 - 22:30', 'Thursday': '06:30 - 22:30', 'Friday': '06:30 - 22:30', 'Saturday': '06:30 - 22:30', 'Sunday': '06:30 - 22:30'}",https://www.happycow.net/reviews/starbucks-madrid-357203
711,MAD - Good Mood Food - T4,"Madrid International Airport,Madrid,Spain",40.491311,-3.591785,4,2.5,['European'],1,Moderado,No phone number,No website,No instagram,No facebook,{'Horario': 'No Timetable'},https://www.happycow.net/reviews/good-mood-food-madrid-334216
712,La Cibelina,"Calle General Palacios 1, Getafe, Spain, 28902",40.309034,-3.728833,0,0,['Spanish'],6,Moderado,+34-916652538,No website,No instagram,http://facebook.com/La-Cibelina-113544051994228,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/la-cibelina-getafe-81414
713,MAD - Eating Point - T4,"Avenida de la Hispanidad, s/n, Madrid, Spain, 28042",40.492016,-3.591583,12,2.5,[],2,Moderado,+34-620268107,No website,No instagram,No facebook,"{'Monday': '04:30 - 20:30', 'Tuesday': '04:30 - 20:30', 'Wednesday': '04:30 - 20:30', 'Thursday': '04:30 - 20:30', 'Friday': '04:30 - 20:30', 'Saturday': '04:30 - 20:30', 'Sunday': '04:30 - 20:30'}",https://www.happycow.net/reviews/eating-point-madrid-249175
714,Laregustosa,"Carr. de Fuencarral, 74, Alcobendas, Spain, 28100",40.526389,-3.655180,1,4.0,['Latin'],0,Barato,+34-623161607,http://www.laregustosa.com/,http://www.instagram.com/laregustosa,http://facebook.com/laregustosa,"{'Monday': '09:30 - 17:30', 'Tuesday': '09:30 - 17:30', 'Wednesday': '09:30 - 17:30', 'Thursday': '09:30 - 17:30', 'Friday': '09:30 - 17:30', 'Saturday': '11:00 - 19:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/laregustosa-alcobendas-408527
715,El Fermin,"Sierra de la Estrella 8, Alcorcon, Spain, 28923",40.347955,-3.820661,11,3.0,['Spanish'],8,Moderado,+34-916103103,https://www.facebook.com/BAR.EL.FERMIN,No instagram,http://facebook.com/BAR.EL.FERMIN,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/el-fermin-alcorcon-82787
716,MAD - Aloha Poké - T4,"Av de la Hispanidad S/N, Madrid, Spain, 28042",40.492046,-3.588886,2,3.0,['Asian'],0,Moderado,No phone number,https://www.aena.es/en/madrid-barajas-adolfo-suarez/airport-services/shops-and-restaurants/aloha-poke.html&p=1575047980274&t=t4,http://www.instagram.com/alohapokespain,http://facebook.com/AlohaPokeSpain,"{'Monday': '06:00 - 21:30', 'Tuesday': '06:00 - 21:30', 'Wednesday': '06:00 - 21:30', 'Thursday': '06:00 - 21:30', 'Friday': '06:00 - 21:30', 'Saturday': '06:00 - 21:30', 'Sunday': '06:00 - 21:30'}",https://www.happycow.net/reviews/aloha-poke-madrid-394950
717,MAD - Chia Restaurante - T2,"Av de la Hispanidad, s/n, Terminal 2, Barajas (at Adolfo Suárez Madrid–Barajas Airport), Madrid, Spain, 28042",40.469377,-3.569407,1,3.0,"['International', 'Mediterranean', 'Fusion', 'Middle Eastern']",0,Moderado,+34-913211000,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-del-aeropuerto/tiendas-y-restaurantes/chia.html,http://www.instagram.com/chia_restaurantet,No facebook,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 20:30', 'Saturday': '08:30 - 20:30', 'Sunday': '08:30 - 20:30'}",https://www.happycow.net/reviews/chia-restaurante-madrid-413436
718,MAD - Pannus - T3 ,"Aeropuerto Adolfo Suárez Madrid-Barajas (at Boarding Zone E), Madrid, Spain, 28042",40.472187,-3.570937,1,3.0,"['International', 'Spanish']",0,No price range,+34-667594790,http://www.pannuscafe.com/,No instagram,http://facebook.com/PannusCafe,"{'Monday': '04:30 - 21:00', 'Tuesday': '04:30 - 21:00', 'Wednesday': '04:30 - 21:00', 'Thursday': '04:30 - 21:00', 'Friday': '04:30 - 21:00', 'Saturday': '04:30 - 21:00', 'Sunday': '04:30 - 21:00'}",https://www.happycow.net/reviews/pannus-madrid-409874
719,MAD - Breadway,"FCCH+VJ, Barajas (at Adolfo Suárez Madrid-Barajas), Madrid, Spain, 28042",40.472222,-3.570932,1,3.0,['International'],0,Moderado,+34-933670000,https://www.aena.es/en/madrid-barajas-adolfo-suarez/airport-services/shops-and-restaurants/breadway.html,No instagram,No facebook,"{'Monday': '06:00 - 21:00', 'Tuesday': '06:00 - 21:00', 'Wednesday': '06:00 - 21:00', 'Thursday': '06:00 - 21:00', 'Friday': '06:00 - 21:00', 'Saturday': '06:00 - 21:00', 'Sunday': '06:00 - 21:00'}",https://www.happycow.net/reviews/breadway-madrid-409872
720,OchentaySiete,"Avda. de la Constitución 87, Coslada, Spain, 28823",40.427124,-3.553262,2,4.0,"['International', 'Fusion', 'Spanish']",1,Moderado,+34-692247557,http://www.8y7bar.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '19:00 - 23:00', 'Wednesday': '19:00 - 23:00', 'Thursday': '19:00 - 23:00', 'Friday': '12:00 - 16:00, 19:00 - 23:30', 'Saturday': '12:00 - 16:00, 19:00 - 23:30', 'Sunday': '12:00 - 16:00, 19:00 - 23:00'}",https://www.happycow.net/reviews/ochentaysiete-coslada-217006
721,La Federala,"Calle Polvoranca, 108, Alcorcon, Spain, 28923",40.338250,-3.813531,1,1.0,['Mexican'],1,Moderado,+34-918320042,https://lafederala.com/carta,No instagram,No facebook,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/la-federala-alcorcon-222088
722,Paolo by Danny's Jazz,"4 Plaza del Beso, Getafe, Spain, 28901",40.304580,-3.728610,1,4.0,"['Italian', 'German']",3,Moderado,+34-916018999,https://paolopizza.es/,http://www.instagram.com/paolobydannysjazz,http://facebook.com/Paolobydannysjazz,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '12:00 - 16:00, 20:00 - 00:00', 'Thursday': '12:00 - 16:00, 20:00 - 00:00', 'Friday': '12:00 - 16:00, 20:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/paolo-by-dannys-jazz-getafe-287753
723,Ecobar,"Crta. Fuencarral 1 - Parque Comercial Río Norte II ,Alcobendas,Spain",40.531741,-3.644978,3,3.5,"['Mediterranean', 'Spanish']",5,Moderado,+34-916572515,http://www.espacioorganico.com/ecobar,No instagram,No facebook,"{'Monday': '10:00 - 21:00', 'Tuesday': '10:00 - 21:00', 'Wednesday': '10:00 - 21:00', 'Thursday': '10:00 - 21:00', 'Friday': '10:00 - 21:00', 'Saturday': '10:00 - 21:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/ecobar-alcobendas-86387
724,Miss Sushi,"Av de Bruselas, 21, Alcobendas, Spain, 28108",40.530082,-3.639672,1,3.0,"['Japanese', 'Asian', 'Fusion']",2,Moderado,+34-910741386,https://misssushi.es/restaurantes/miss-sushi-alcobendas,http://www.instagram.com/misssushioficial,http://facebook.com/MissSushiFreshAndChic,"{'Monday': '19:30 - 00:00', 'Tuesday': '19:30 - 00:00', 'Wednesday': '19:30 - 00:00', 'Thursday': '19:30 - 00:00', 'Friday': '12:00 - 00:00', 'Saturday': '19:30 - 00:00', 'Sunday': '19:30 - 00:00'}",https://www.happycow.net/reviews/miss-sushi-alcobendas-235029
725,Orale Compadre,"Carretera de Fuencarral, 1, Alcobendas, Spain, 28108",40.532312,-3.644237,1,4.0,['Mexican'],1,Moderado,+34-916626694,http://www.oralecompadre.com/,No instagram,http://facebook.com/restauranteoralecompadre,"{'Monday': '13:30 - 16:30, 20:30 - 23:00', 'Tuesday': '13:30 - 16:30, 20:30 - 23:00', 'Wednesday': '13:30 - 16:30, 20:30 - 23:00', 'Thursday': '13:30 - 16:30, 20:30 - 23:00', 'Friday': '13:30 - 16:30, 20:30 - 00:00', 'Saturday': '13:30 - 16:30, 20:30 - 00:00', 'Sunday': '13:30 - 16:30, 20:30 - 23:00'}",https://www.happycow.net/reviews/orale-compadre-alcobendas-336956
726,Goiko Grill,"Ave de Bruselas, 21, C.O. Heron Diversia (at Centro Comercial Diversian Heron City), Alcobendas, Spain, 28108",40.530436,-3.638577,7,3.0,['American'],3,Moderado,+34-910608715,http://www.goikogrill.com/,No instagram,http://facebook.com/goikogrill,"{'Monday': '13:00 - 17:00, 20:00 - 23:30', 'Tuesday': '13:00 - 17:00, 20:00 - 23:30', 'Wednesday': '13:00 - 17:00, 20:00 - 23:30', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/goiko-grill-alcobendas-181063
727,UDON,"Avenida de Bruselas, 21, Local 23B, Alcobendas, Spain, 28108",40.530436,-3.638577,,3.5,"['Japanese', 'Asian']",1,Moderado,+34-912193759,http://udon.com/,No instagram,http://facebook.com/UDONAsianFoodES/,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-alcobendas-188442
728,Vegan Shop Madrid,"Calle Blenda, 1, Getafe, Spain, 28905",40.302515,-3.746925,0,0,[],5,No price range,+34-660589211,http://www.veganshopmadrid.es/,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/vegan-shop-madrid-getafe-233525
729,Sputnik Climbing - Alcobendas,"100 Calle la Granja, Madrid, Spain, 28108",40.535980,-3.656712,0,0,"['American', 'International']",0,Moderado,+34-655725267,http://www.sputnikclimbing.com/,No instagram,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 22:00', 'Tuesday': '13:00 - 16:30, 20:00 - 22:00', 'Wednesday': '13:00 - 16:30, 20:00 - 22:00', 'Thursday': '13:00 - 16:30, 20:00 - 22:00', 'Friday': '13:00 - 16:30, 20:00 - 22:00', 'Saturday': '13:00 - 16:30, 17:30 - 22:00', 'Sunday': '13:00 - 16:30, 17:30 - 22:00'}",https://www.happycow.net/reviews/sputnik-climbing-madrid-286832
730,KebabCampeon,"C. la Cañada 11, Alcorcon, Spain, 28922",40.343194,-3.829493,0,0,['Middle Eastern'],0,Moderado,+34-910022162,https://www.kebabcampeon.es/la-carta-1/,http://www.instagram.com/kebabcampeon,http://facebook.com/kebabcampeon,"{'Monday': '13:00 - 16:00, 19:30 - 23:00', 'Tuesday': '13:00 - 16:00, 19:30 - 23:00', 'Wednesday': '13:00 - 16:00, 19:30 - 23:00', 'Thursday': '13:00 - 16:00, 19:30 - 23:00', 'Friday': '13:00 - 16:00, 19:30 - 23:00', 'Saturday': '13:00 - 16:00, 19:30 - 23:00', 'Sunday': '13:00 - 16:00, 19:30 - 23:00'}",https://www.happycow.net/reviews/kebabcampeon-alcorcon-423296
731,Totale - Alcorcón,"Avenida las Retamas, 69, Alcorcon, Spain, 28922",40.338291,-3.827549,0,0,['Italian'],0,Moderado,+34-915712774,https://totale.es/,http://www.instagram.com/totalepizzeria,http://facebook.com/totalepizzeria,"{'Monday': '13:00 - 16:00, 19:00 - 23:00', 'Tuesday': '13:00 - 16:00, 19:00 - 23:00', 'Wednesday': '13:00 - 16:00, 19:00 - 23:00', 'Thursday': '13:00 - 16:00, 19:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/totale-alcorcon-425628
732,Nuevo Espacio 2 ,"26 Avenida Olímpica, Madrid, Spain, 28108",40.535459,-3.637328,0,0,['Middle Eastern'],1,Moderado,+34-910250711,https://www.persianrestaurant.es/,http://www.instagram.com/n_espacio,No facebook,"{'Monday': '11:30 - 23:30', 'Tuesday': '11:30 - 23:30', 'Wednesday': '11:30 - 23:30', 'Thursday': '11:30 - 23:30', 'Friday': '11:30 - 23:30', 'Saturday': '11:30 - 23:30', 'Sunday': '11:30 - 23:30'}",https://www.happycow.net/reviews/nuevo-espacio-2-madrid-386898
733,GO! Sushing,"Calle Venezuela, 27, Coslada, Spain, 28823",40.425647,-3.539428,0,0,"['Japanese', 'Asian']",0,Moderado,+34-914851830,http://www.gosushing.com/,No instagram,No facebook,"{'Monday': '09:00 - 12:30', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/go-sushing-coslada-218502
734,SOLONATURALE,"26 Avenida Olímpica, Alcobendas, Spain, 28108",40.535762,-3.636617,2,4.5,[],1,No price range,+34-916617907,No website,No instagram,http://facebook.com/Solonaturale,"{'Monday': '11:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/solonaturale-alcobendas-250757
735,Bar La Soci,"Calle del Colegio, 4, Coslada, Spain, 28823",40.425848,-3.538618,0,0,"['Mediterranean', 'Spanish']",1,Barato,+34-914852913,No website,http://www.instagram.com/lasocicoslada,No facebook,"{'Monday': 'Closed', 'Tuesday': '10:00 - 00:30', 'Wednesday': '10:00 - 00:30', 'Thursday': '10:00 - 00:30', 'Friday': '10:00 - 01:30', 'Saturday': '11:00 - 01:30', 'Sunday': '11:00 - 00:30'}",https://www.happycow.net/reviews/bar-la-soci-coslada-303845
736,MAD - La Place - T1,"Aeropuerto Madrid-Barajas, Av de la Hispanidad, Madrid, Spain, 28042",40.489515,-3.564276,1,1.0,['European'],2,Moderado,+34-932401515,No website,No instagram,No facebook,"{'Monday': '08:00 - 23:30', 'Tuesday': '08:00 - 23:30', 'Wednesday': '08:00 - 23:30', 'Thursday': '08:00 - 23:30', 'Friday': '08:00 - 23:30', 'Saturday': '08:00 - 23:30', 'Sunday': '08:00 - 23:30'}",https://www.happycow.net/reviews/la-place-madrid-342622
737,Chök - Barajas,"Av de la Hispanidad, s/n,  (at Adolfo Suárez Madrid-Barajas Airport Floor 1 Departures, Boarding Area B), Madrid, Spain, 28042",40.489562,-3.564313,1,4.0,"['Western', 'European']",0,No price range,No phone number,https://www.chok.shop/en,No instagram,http://facebook.com/ChokBcn,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 20:30', 'Saturday': '08:30 - 20:30', 'Sunday': '08:30 - 20:30'}",https://www.happycow.net/reviews/choek-madrid-381918
738,Pizzería Carlos ,"Calle de Navarra, 12, Alcobendas, Spain, 28100",40.539816,-3.638653,0,0,['Italian'],2,Moderado,+34-912939393,http://www.pizzeriascarlos.es/,No instagram,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:00 - 23:30', 'Tuesday': '13:00 - 16:00, 19:00 - 23:30', 'Wednesday': '13:00 - 16:00, 19:00 - 23:30', 'Thursday': '13:00 - 16:00, 19:00 - 23:30', 'Friday': '13:00 - 17:00, 19:00 - 23:30', 'Saturday': '13:00 - 17:00, 19:00 - 00:00', 'Sunday': '13:00 - 17:00, 19:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-alcobendas-234575
739,MAD - Kirei - T4,"Iberia - Terminal 4S, Madrid Airport, Madrid, Spain, 28042",40.498332,-3.567598,5,4.0,"['Japanese', 'Asian']",2,Moderado,No phone number,No website,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/kirei-madrid-264351
